object_annotation_category,total_lipids_ugC,fullness_ratio_carbon,month,month_true
civstage+lateral<Calanus hyperboreus,363.58385441450343,0.5714411426235916,8,8
cvstage+lateral<Calanus hyperboreus,766.3059615702177,0.5529865805048148,8,8
civstage+lateral<Calanus hyperboreus,306.8729842691556,0.5926617319662756,8,8
civstage+lateral<Calanus hyperboreus,316.3290912265672,0.6064885091000096,8,8
female+lateral<Calanus hyperboreus,1294.8183130295,0.5069319285366423,8,8
civstage+lateral<Calanus hyperboreus,324.8367089898601,0.5608378091497351,8,8
female+lateral<Calanus hyperboreus,2022.6917913632017,0.6152167242722321,8,8
cvstage+lateral<Calanus hyperboreus,734.5704615342472,0.5997808778023026,8,8
civstage+lateral<Calanus hyperboreus,316.7142332423508,0.4920090231743412,8,8
civstage+lateral<Calanus hyperboreus,324.6400855577439,0.5870027696016746,8,8
cvstage+lateral<Calanus glacialis,102.20815917984034,0.4251493230338982,8,8
cvstage+lateral<Calanus hyperboreus,1268.7042961075786,0.5835900448831791,8,8
cvstage+lateral<Calanus glacialis,268.9179837163594,0.5753411289929186,8,8
civstage+lateral<Calanus hyperboreus,151.64067438866564,0.4539820223811527,8,8
cvstage+lateral<Calanus hyperboreus,646.4689300894526,0.5103159312528898,8,8
female+lateral<Calanus hyperboreus,2076.1162333739944,0.5814547589446926,8,8
female+lateral<Calanus hyperboreus,1533.8814552616418,0.5950215036700862,8,8
civstage+lateral<Calanus hyperboreus,415.23305915903825,0.6757299503370361,8,8
cvstage+lateral<Calanus glacialis,320.5088334582357,0.5838014215091796,8,8
female+lateral<Calanus hyperboreus,1383.022835062274,0.573476741228802,8,8
female+lateral<Calanus glacialis,406.77287772473346,0.6077534679758178,8,8
female+lateral<Calanus glacialis,376.3558139867015,0.64379237362831,8,8
civstage+lateral<Calanus hyperboreus,315.9440878567713,0.5528264351080262,8,8
civstage+lateral<Calanus hyperboreus,329.5662138869363,0.6090061213600366,8,8
cvstage+lateral<Calanus glacialis,283.45691024243536,0.5164554515040003,8,8
civstage+lateral<Calanus hyperboreus,135.0988710188097,0.4210236745632404,8,8
cvstage+lateral<Calanus glacialis,193.4315916288922,0.3619190646178729,8,8
cvstage+lateral<Calanus glacialis,345.9451910134529,0.5400860538301109,8,8
cvstage+lateral<Calanus glacialis,351.1712233693367,0.556311061474354,8,8
civstage+lateral<Calanus hyperboreus,486.98548535204975,0.6953591338669473,8,8
female+lateral<Calanus hyperboreus,1609.6687088637068,0.5422226382799102,8,8
civstage+lateral<Calanus hyperboreus,371.4332730349429,0.6164495076706223,8,8
cvstage+lateral<Calanus glacialis,310.3199797719369,0.7273789833010309,8,8
civstage+lateral<Calanus hyperboreus,315.5176687392745,0.5382156162101462,8,8
cvstage+lateral<Calanus hyperboreus,498.54612319374553,0.5130422850822832,8,8
civstage+lateral<Calanus hyperboreus,144.0561670913001,0.4668755206852729,8,8
cvstage+lateral<Calanus hyperboreus,943.8582935896436,0.6736946393496398,8,8
cvstage+lateral<Calanus hyperboreus,564.1463065081587,0.5398164585117075,8,8
cvstage+lateral<Calanus glacialis,96.84439895648964,0.3504376040299343,8,8
cvstage+lateral<Calanus hyperboreus,171.77924370025727,0.4066830284620455,8,8
cvstage+lateral<Calanus hyperboreus,447.0211088445775,0.41937769771902,8,8
civstage+lateral<Calanus hyperboreus,177.16134039665317,0.4591390507542671,8,8
cvstage+lateral<Calanus glacialis,120.69408247823036,0.3162257895708189,8,8
civstage+lateral<Calanus hyperboreus,321.6046703190121,0.5659796869008242,8,8
female+lateral<Calanus hyperboreus,945.0099072466774,0.4199095199283107,8,8
cvstage+lateral<Calanus hyperboreus,526.6010626012489,0.4648551168672242,8,8
cvstage+lateral<Calanus hyperboreus,547.9187688587326,0.4913156415407306,8,8
cvstage+lateral<Calanus hyperboreus,398.15831415143185,0.3899797684248798,8,8
civstage+lateral<Calanus hyperboreus,137.0783687269305,0.3655641881194257,8,8
civstage+lateral<Calanus hyperboreus,287.1341710664542,0.6761925445321713,8,8
civstage+lateral<Calanus hyperboreus,236.51872797581996,0.55429378320506,8,8
civstage+lateral<Calanus hyperboreus,331.90728659380284,0.5160077409004412,8,8
cvstage+lateral<Calanus hyperboreus,366.194814798176,0.482985890798896,8,8
cvstage+lateral<Calanus hyperboreus,563.7655631942442,0.4970984747141898,8,8
cvstage+lateral<Calanus hyperboreus,1058.9858007017406,0.6557312660576861,8,8
cvstage+lateral<Calanus hyperboreus,367.80430326391104,0.4864188331178343,8,8
cvstage+lateral<Calanus hyperboreus,400.9806309797584,0.5394013142441754,8,8
civstage+lateral<Calanus hyperboreus,152.19691897487118,0.4071063706234243,8,8
cvstage+lateral<Calanus hyperboreus,432.5180692996046,0.4966727454303483,8,8
cvstage+lateral<Calanus glacialis,110.83375774587076,0.3933472867807909,8,8
civstage+lateral<Calanus hyperboreus,268.017431210136,0.550523972167498,8,8
cvstage+lateral<Calanus hyperboreus,447.9990289312837,0.4662312617430118,8,8
cvstage+lateral<Calanus hyperboreus,434.2896714387316,0.4965132133825206,8,8
cvstage+lateral<Calanus hyperboreus,383.7414621773258,0.4665577516464804,8,8
cvstage+lateral<Calanus hyperboreus,415.98134630836665,0.4631228960641954,8,8
civstage+lateral<Calanus hyperboreus,176.837032255828,0.4630544915510083,8,8
civstage+lateral<Calanus hyperboreus,189.72439271167264,0.4209404799640379,8,8
civstage+lateral<Calanus hyperboreus,286.3468141738945,0.5745107161383244,8,8
civstage+lateral<Calanus hyperboreus,250.53069591802773,0.5173241381262399,8,8
cvstage+lateral<Calanus hyperboreus,387.8250225639966,0.4253689826544515,8,8
cvstage+lateral<Calanus hyperboreus,450.4373166719372,0.5405991090031129,8,8
cvstage+lateral<Calanus hyperboreus,454.07545256121097,0.5104728335551276,8,8
cvstage+lateral<Calanus hyperboreus,475.577861718406,0.5573084814207387,8,8
cvstage+lateral<Calanus glacialis,104.06490917896588,0.3177830734482478,8,8
cvstage+lateral<Calanus hyperboreus,319.671587466454,0.4108954047097214,8,8
cvstage+lateral<Calanus glacialis,151.68026979088182,0.4470786956904138,8,8
civstage+lateral<Calanus hyperboreus,325.110731039163,0.6399735601010312,8,8
cvstage+lateral<Calanus hyperboreus,509.6322547456688,0.5741636374567716,8,8
cvstage+lateral<Calanus hyperboreus,473.1902763233455,0.5776298043994542,8,8
cvstage+lateral<Calanus hyperboreus,452.5049990274504,0.4852525037123829,8,8
cvstage+lateral<Calanus hyperboreus,475.2158779451632,0.485730159672482,8,8
cvstage+lateral<Calanus hyperboreus,537.6790735737402,0.5707431271973142,8,8
civstage+lateral<Calanus hyperboreus,112.20763754532912,0.421549367011517,8,8
civstage+lateral<Calanus hyperboreus,102.7521472063891,0.3774331129860729,8,8
cvstage+lateral<Calanus hyperboreus,552.1516820802877,0.5685863898446359,8,8
cvstage+lateral<Calanus hyperboreus,499.3539592949178,0.5640950675361578,8,8
civstage+lateral<Calanus hyperboreus,124.80145467978792,0.4620442905468664,8,8
cvstage+lateral<Calanus hyperboreus,418.0180759671914,0.4681762138250041,8,8
civstage+lateral<Calanus hyperboreus,416.69450641335214,0.7237036472953954,8,8
cvstage+lateral<Calanus hyperboreus,572.4653669564144,0.4825588626385608,8,8
cvstage+lateral<Calanus hyperboreus,526.9742049288695,0.5074819790548811,8,8
cvstage+lateral<Calanus hyperboreus,516.2590872729925,0.4753008171508187,8,8
civstage+lateral<Calanus hyperboreus,143.332025481945,0.4320448225105124,8,8
cvstage+lateral<Calanus hyperboreus,544.2982371166385,0.4906767503078126,8,8
female+lateral<Calanus glacialis,243.31377727663104,0.4503586338581387,8,8
female+lateral<Calanus glacialis,461.0188708834297,0.6448975938295324,8,8
female+lateral<Calanus hyperboreus,2062.805349836666,0.6550096356611819,8,8
cvstage+lateral<Calanus glacialis,216.05566262678445,0.4578494011045301,8,8
cvstage+lateral<Calanus glacialis,257.6888247791615,0.5995122682497349,8,8
cvstage+lateral<Calanus hyperboreus,1023.020188931508,0.6684394308278083,8,8
cvstage+lateral<Calanus hyperboreus,383.6735112350791,0.3487862848248433,8,8
female+lateral<Calanus hyperboreus,1358.2671845449229,0.5826052051523943,8,8
civstage+lateral<Calanus hyperboreus,497.7386740775785,0.6894259533201512,8,8
civstage+lateral<Calanus hyperboreus,249.51298694718875,0.4620091732070219,8,8
cvstage+lateral<Calanus hyperboreus,1167.919284003228,0.5892711879835828,8,8
cvstage+lateral<Calanus hyperboreus,776.0794150834537,0.5364520238182258,8,8
cvstage+lateral<Calanus glacialis,102.53007446800451,0.2795746502699796,8,8
cvstage+lateral<Calanus hyperboreus,1088.835288895593,0.6603291715871019,8,8
civstage+lateral<Calanus hyperboreus,441.5570450650496,0.6952539247128634,8,8
female+lateral<Calanus glacialis,336.2380933125145,0.6351071349458304,8,8
civstage+lateral<Calanus hyperboreus,497.4451522139004,0.7264614297136562,8,8
female+lateral<Calanus hyperboreus,1336.5919823663196,0.5746005348544038,8,8
cvstage+lateral<Calanus hyperboreus,741.3315530684314,0.5306840833092501,8,8
cvstage+lateral<Calanus glacialis,239.292054856913,0.6275424530390946,8,8
cvstage+lateral<Calanus glacialis,165.5781247714984,0.4669993520829021,8,8
cvstage+lateral<Calanus hyperboreus,825.5763270289189,0.706310235511972,8,8
female+lateral<Calanus hyperboreus,1002.827727961936,0.613692463280215,8,8
cvstage+lateral<Calanus glacialis,481.9873144887211,0.687943082270765,8,8
civstage+lateral<Calanus hyperboreus,254.50720268184745,0.5627821541385948,8,8
cvstage+lateral<Calanus hyperboreus,838.3907552829997,0.6236315612297821,8,8
cvstage+lateral<Calanus hyperboreus,641.1631581899705,0.5590904285964283,8,8
female+lateral<Calanus glacialis,363.4746726141162,0.5641218222725142,8,8
cvstage+lateral<Calanus hyperboreus,848.6842162176481,0.6483432839503843,8,8
female+lateral<Calanus hyperboreus,1513.4471244639058,0.5743138142629468,8,8
civstage+lateral<Calanus hyperboreus,296.0702357097683,0.5598210085736659,8,8
civstage+lateral<Calanus hyperboreus,367.7371995740576,0.752393193492381,8,8
cvstage+lateral<Calanus hyperboreus,563.5371537035969,0.5263368091219552,8,8
female+lateral<Calanus glacialis,362.4474743935544,0.6329222037670552,8,8
female+lateral<Calanus hyperboreus,1523.4498181488166,0.6081945272065008,8,8
cvstage+lateral<Calanus glacialis,274.1193103931423,0.5926726352733277,8,8
civstage+lateral<Calanus hyperboreus,421.9962224241175,0.5585042432829758,8,8
cvstage+lateral<Calanus glacialis,199.829649150573,0.4885850448421348,8,8
female+lateral<Calanus hyperboreus,1149.921675810276,0.4689905055014106,8,8
cvstage+lateral<Calanus hyperboreus,916.7507445562552,0.6060473986289936,8,8
cvstage+lateral<Calanus hyperboreus,337.3887983528592,0.3350027780557723,8,8
cvstage+lateral<Calanus hyperboreus,310.63247011811444,0.3357303337957869,8,8
cvstage+lateral<Calanus glacialis,362.943118642648,0.6751550890744108,8,8
female+lateral<Calanus hyperboreus,1199.7796788144756,0.6360261067624557,8,8
civstage+lateral<Calanus hyperboreus,391.81296338577584,0.6337468375097886,8,8
female+lateral<Calanus glacialis,178.1932826458945,0.4642313079578534,8,8
civstage+lateral<Calanus hyperboreus,261.5159552134877,0.5343734387980191,8,8
cvstage+lateral<Calanus hyperboreus,1026.6547254459024,0.6009320884785035,8,8
cvstage+lateral<Calanus hyperboreus,701.7727518158081,0.5648032588965504,8,8
cvstage+lateral<Calanus hyperboreus,873.7994021536623,0.6263175357630181,8,8
cvstage+lateral<Calanus hyperboreus,291.19853714115857,0.5861816607147922,8,8
cvstage+lateral<Calanus hyperboreus,327.943355940974,0.3184989259605118,8,8
female+lateral<Calanus hyperboreus,1667.6063181400614,0.5647638266984051,8,8
civstage+lateral<Calanus hyperboreus,523.0973496285665,0.7685530217974784,8,8
female+lateral<Calanus glacialis,238.42082855901097,0.4997104503950202,8,8
female+lateral<Calanus glacialis,446.09721076581025,0.6822946937734993,8,8
civstage+lateral<Calanus hyperboreus,261.62381320958474,0.5402366418351652,8,8
female+lateral<Calanus hyperboreus,1810.8154124167231,0.6294672269778706,8,8
cvstage+lateral<Calanus hyperboreus,548.3718342288462,0.5383145122052128,8,8
civstage+lateral<Calanus hyperboreus,315.7938098865036,0.5147293807662457,8,8
civstage+lateral<Calanus hyperboreus,486.03787214619547,0.6648070784519701,8,8
female+lateral<Calanus hyperboreus,966.8189552599216,0.4974787811700908,8,8
civstage+lateral<Calanus hyperboreus,342.37107376867266,0.6255942349420314,8,8
female+lateral<Calanus glacialis,423.8145121686635,0.6322055260135663,8,8
civstage+lateral<Calanus hyperboreus,438.30230045584943,0.654856651234667,8,8
civstage+lateral<Calanus hyperboreus,196.4348729656792,0.4329271391515128,8,8
female+lateral<Calanus hyperboreus,1377.1685867512958,0.6351517529532877,8,8
cvstage+lateral<Calanus glacialis,519.1174738730972,0.7392972361847666,8,8
female+lateral<Calanus glacialis,233.5738300794707,0.4973733287557561,8,8
cvstage+lateral<Calanus hyperboreus,635.2842108065744,0.5196810729243339,8,8
civstage+lateral<Calanus hyperboreus,437.7369854370222,0.6032821786464386,8,8
cvstage+lateral<Calanus hyperboreus,1140.4381046742044,0.6382990198664237,8,8
female+lateral<Calanus hyperboreus,1716.9297173099092,0.5415667531656949,8,8
civstage+lateral<Calanus hyperboreus,284.17931329474766,0.5439725038181653,8,8
civstage+lateral<Calanus hyperboreus,386.0151466282482,0.5747063059102334,8,8
civstage+lateral<Calanus hyperboreus,200.93723674321453,0.529644817726027,8,8
female+lateral<Calanus hyperboreus,900.429340565123,0.4668385546576558,8,8
female+lateral<Calanus glacialis,122.24935902251454,0.4019576499244027,8,8
female+lateral<Calanus glacialis,302.02932710465586,0.6127953407724672,8,8
female+lateral<Calanus glacialis,303.88784956106286,0.6006278548705586,8,8
female+lateral<Calanus glacialis,313.57296825778525,0.6047854418785531,8,8
cvstage+lateral<Calanus glacialis,470.5175179445112,0.7278717301837284,8,8
civstage+lateral<Calanus hyperboreus,276.5511760627829,0.5883499657704011,8,8
female+lateral<Calanus glacialis,48.402077482057386,0.2448814481827671,8,8
female+lateral<Calanus glacialis,264.22986864035005,0.482910909014226,8,8
civstage+lateral<Calanus hyperboreus,344.21208492398165,0.6212823757595489,8,8
civstage+lateral<Calanus hyperboreus,325.4758467890928,0.5755626679580752,8,8
cvstage+lateral<Calanus hyperboreus,705.5125307247191,0.5972455462336043,8,8
cvstage+lateral<Calanus hyperboreus,352.99661509553135,0.3780250997634241,8,8
cvstage+lateral<Calanus hyperboreus,488.6633683348627,0.6320303644904045,8,8
civstage+lateral<Calanus hyperboreus,390.28128586445297,0.6427533846449858,8,8
female+lateral<Calanus hyperboreus,1121.540847329249,0.4960485436812676,8,8
female+lateral<Calanus glacialis,137.50489733422674,0.4226783522786385,8,8
civstage+lateral<Calanus hyperboreus,274.7380054413341,0.5821092469110697,8,8
female+lateral<Calanus glacialis,401.11556743595986,0.5813016363481639,8,8
female+lateral<Calanus glacialis,327.3597074613559,0.5884097551114996,8,8
female+lateral<Calanus glacialis,287.23409184860907,0.6389011274632652,8,8
female+lateral<Calanus glacialis,44.03844466123942,0.2863137720986076,8,8
female+lateral<Calanus glacialis,328.8045456726446,0.6239866166374287,8,8
civstage+lateral<Calanus hyperboreus,317.2922060765822,0.5658004253265813,8,8
civstage+lateral<Calanus hyperboreus,320.5088334582357,0.5357809740835467,8,8
cvstage+lateral<Calanus hyperboreus,944.5677961650772,0.6285537554366196,8,8
civstage+lateral<Calanus hyperboreus,276.5511760627829,0.5679561085524496,8,8
civstage+lateral<Calanus hyperboreus,357.8459314614456,0.6202037217803172,8,8
civstage+lateral<Calanus hyperboreus,219.61905645130463,0.5303876579346622,8,8
female+lateral<Calanus glacialis,283.1118090399933,0.5681157269888141,8,8
female+lateral<Calanus glacialis,211.86433547696748,0.5617074725811327,8,8
female+lateral<Calanus hyperboreus,1606.5542544935502,0.6528191835816037,8,8
female+lateral<Calanus glacialis,455.0756695303043,0.6550965919646956,8,8
female+lateral<Calanus glacialis,386.3943224572959,0.7187289526482259,8,8
cvstage+lateral<Calanus glacialis,343.9056063874286,0.6425354727514502,8,8
civstage+lateral<Calanus hyperboreus,318.39907182763136,0.6015784999855368,8,8
civstage+lateral<Calanus hyperboreus,174.21516335064632,0.4718209382171937,8,8
civstage+lateral<Calanus hyperboreus,469.7959199388512,0.6085810998667853,8,8
female+lateral<Calanus glacialis,300.5320101637373,0.5656042495125464,8,8
civstage+lateral<Calanus hyperboreus,172.72454753174216,0.5075696418838636,8,8
female+lateral<Calanus glacialis,135.45743693803303,0.4286729155099015,8,8
female+lateral<Calanus glacialis,291.4701862989837,0.4752252560110966,8,8
female+lateral<Calanus glacialis,314.61009161159916,0.6414610857867301,8,8
female+lateral<Calanus hyperboreus,1774.1525383074738,0.6342954486880076,8,8
female+lateral<Calanus glacialis,341.1234807264599,0.60623613584933,8,8
civstage+lateral<Calanus hyperboreus,236.39511680253247,0.5474725326076407,8,8
female+lateral<Calanus glacialis,226.79624988719652,0.5227248254553591,8,8
female+lateral<Calanus glacialis,354.65513585695203,0.6466177400760503,8,8
civstage+lateral<Calanus hyperboreus,212.60277931178425,0.4820367948244779,8,8
female+lateral<Calanus hyperboreus,1870.1300927978575,0.5997156605538779,8,8
cvstage+lateral<Calanus glacialis,355.18634787911645,0.5433397174646526,8,8
female+lateral<Calanus glacialis,269.60764822297205,0.5731872604825378,8,8
female+lateral<Calanus glacialis,270.7714877476298,0.5372494619538863,8,8
cvstage+lateral<Calanus glacialis,244.2050436962814,0.5190993620893607,8,8
female+lateral<Calanus glacialis,296.1796476533565,0.6296440085925151,8,8
civstage+lateral<Calanus glacialis,82.68053986141432,0.4356689890616939,8,8
civstage+lateral<Calanus glacialis,115.404865929253,0.5631747970996261,8,8
civstage+lateral<Calanus hyperboreus,190.4657118471456,0.4336724786955129,8,8
cvstage+lateral<Calanus glacialis,297.8174628367266,0.5287459754927729,8,8
civstage+lateral<Calanus glacialis,100.51207671226568,0.5603035095239829,8,8
civstage+lateral<Calanus hyperboreus,181.1483335903214,0.4912427909468049,8,8
civstage+lateral<Calanus glacialis,101.67239939754565,0.5510581359295503,8,8
civstage+lateral<Calanus glacialis,113.32968964318847,0.6264157192399589,8,8
civstage+lateral<Calanus glacialis,93.96237123095544,0.5358371494677845,8,8
civstage+lateral<Calanus glacialis,126.966756548934,0.6904510353525054,8,8
female+lateral<Calanus glacialis,276.4342525106993,0.5334724226488198,8,8
female+lateral<Calanus glacialis,283.3546610494661,0.5266262647766063,8,8
female+lateral<Calanus glacialis,260.19506332349687,0.5037048059207309,8,8
female+lateral<Calanus glacialis,242.00833175790217,0.483904003320892,8,8
female+lateral<Calanus glacialis,218.0076471074888,0.4829405057234581,8,8
female+lateral<Calanus glacialis,192.65520075114043,0.2586368164803098,8,8
female+lateral<Calanus glacialis,174.01868201606425,0.300316148845555,8,8
cvstage+lateral<Calanus glacialis,287.65633593715233,0.4712497937466199,8,8
cvstage+lateral<Calanus glacialis,235.51287286508008,0.5296423064300494,8,8
female+lateral<Calanus hyperboreus,1931.5407191286663,0.5923295780135074,8,8
female+lateral<Calanus hyperboreus,1053.6683381485404,0.5302855947702139,8,8
female+lateral<Calanus hyperboreus,1109.0567050739864,0.4696568447012405,8,8
female+lateral<Calanus hyperboreus,1446.6936051776067,0.4795223648750155,8,8
civstage+lateral<Calanus hyperboreus,187.13652376560145,0.5140947566138481,8,9
civstage+lateral<Calanus hyperboreus,175.3259211281595,0.4802544666369573,8,9
female+lateral<Calanus hyperboreus,664.7807452788943,0.3704761512597623,8,9
cvstage+lateral<Calanus hyperboreus,512.0357176273674,0.5512009322124876,8,9
cvstage+lateral<Calanus hyperboreus,455.00420387643607,0.3818203120100512,8,9
cvstage+lateral<Calanus hyperboreus,489.90463917270506,0.5070731150183712,8,9
cvstage+lateral<Calanus hyperboreus,195.5435856515073,0.3350787835572525,8,9
cvstage+lateral<Calanus hyperboreus,303.000330605178,0.3172089721632071,8,9
cvstage+lateral<Calanus hyperboreus,405.18370741238033,0.5172695656683677,8,9
civstage+lateral<Calanus hyperboreus,106.07096231882004,0.3531625337814316,8,9
cvstage+lateral<Calanus hyperboreus,417.46063220970495,0.3893355945290399,8,9
female+lateral<Calanus hyperboreus,1782.7087607942055,0.5977250385343513,8,9
civstage+lateral<Calanus hyperboreus,124.03783949530188,0.3070936505717984,8,9
cvstage+lateral<Calanus hyperboreus,435.19574070939245,0.4936383443342578,8,9
cvstage+lateral<Calanus hyperboreus,536.5531992840781,0.4740876835624578,8,9
female+lateral<Calanus hyperboreus,1136.0328862468486,0.4831814062666536,8,9
female+lateral<Calanus hyperboreus,1354.7132812693712,0.5625752113880859,8,9
civstage+lateral<Calanus hyperboreus,142.26749266251863,0.4646254675363,8,9
civstage+lateral<Calanus hyperboreus,156.24454792395565,0.4182940401390392,8,9
civstage+lateral<Calanus hyperboreus,84.82215362590254,0.2996819541257337,8,9
cvstage+lateral<Calanus hyperboreus,756.4861775484002,0.6228665369472813,8,9
cvstage+lateral<Calanus hyperboreus,588.439743792778,0.4819416826048304,8,9
cvstage+lateral<Calanus hyperboreus,437.7369854370222,0.440441301623254,8,9
female+lateral<Calanus hyperboreus,842.760936095473,0.4465773829513642,8,9
female+lateral<Calanus hyperboreus,738.9383416714003,0.4538235527121833,8,9
cvstage+lateral<Calanus hyperboreus,1074.8934229253557,0.7341425026184303,8,9
female+lateral<Calanus hyperboreus,578.8427769234429,0.380946631415183,8,9
female+lateral<Calanus hyperboreus,784.7136455475089,0.4335938300189764,8,9
female+lateral<Calanus hyperboreus,720.2027803723975,0.4511795093310516,8,9
cvstage+lateral<Calanus hyperboreus,425.0046432974703,0.4948969269776802,8,9
civstage+lateral<Calanus hyperboreus,110.26282433898304,0.3400834033374649,8,9
female+lateral<Calanus hyperboreus,676.3222150061986,0.3743182911839363,8,9
female+lateral<Calanus hyperboreus,1088.8727015045515,0.4945588831610459,8,9
cvstage+lateral<Calanus hyperboreus,298.82667578437434,0.4151957685687855,8,9
cvstage+lateral<Calanus hyperboreus,249.57281825505495,0.4260379450137672,8,9
cvstage+lateral<Calanus hyperboreus,185.1066783969312,0.2851759243630909,8,9
cvstage+lateral<Calanus hyperboreus,290.9691632648776,0.3571324474750726,8,9
female+lateral<Calanus hyperboreus,1020.9320576584902,0.4848075495915387,8,9
female+lateral<Calanus hyperboreus,423.53462481056783,0.2106526068995621,8,9
civstage+lateral<Calanus hyperboreus,138.16016479839854,0.4751607695946448,8,9
female+lateral<Calanus hyperboreus,489.53946283694694,0.3528681772614706,8,9
cvstage+lateral<Calanus hyperboreus,353.65974745500057,0.5632301846571989,8,9
female+lateral<Calanus hyperboreus,787.5647864200531,0.4004316793490143,8,9
female+lateral<Calanus hyperboreus,1301.5275632970106,0.6018750917393677,8,9
cvstage+lateral<Calanus hyperboreus,312.10169491099197,0.3665204992906231,8,9
cvstage+lateral<Calanus hyperboreus,402.9757516785691,0.5095169093505317,8,9
female+lateral<Calanus hyperboreus,605.165368842932,0.3663579478354739,8,9
cvstage+lateral<Calanus hyperboreus,134.67768194306592,0.3384245296046063,8,9
cvstage+lateral<Calanus hyperboreus,179.76211931229582,0.2925145776274964,8,9
cvstage+lateral<Calanus hyperboreus,290.0304326296358,0.5079109966470869,8,9
civstage+lateral<Calanus hyperboreus,294.79589267861564,0.407279770191386,8,9
female+lateral<Calanus hyperboreus,1267.059262972548,0.5757734756199598,8,9
civstage+lateral<Calanus hyperboreus,90.79622429559224,0.2741443817791611,8,9
cvstage+lateral<Calanus hyperboreus,318.5133938357327,0.4835155209640526,8,9
female+lateral<Calanus hyperboreus,807.3112011166917,0.4416202835458028,8,9
female+lateral<Calanus hyperboreus,898.8677189486322,0.5379354813996028,8,9
civstage+lateral<Calanus hyperboreus,107.51882044760087,0.4670515678582684,8,9
civstage+lateral<Calanus hyperboreus,117.20521738234665,0.5262484249984066,8,9
cvstage+lateral<Calanus hyperboreus,487.35009729924064,0.5591777572116077,8,9
cvstage+lateral<Calanus hyperboreus,387.0072881342054,0.4490944761370289,8,9
cvstage+lateral<Calanus hyperboreus,318.3847824301438,0.4427455346764368,8,9
female+lateral<Calanus hyperboreus,637.291016789847,0.4105245489476694,8,9
female+lateral<Calanus hyperboreus,467.7771894184271,0.4342142579345674,8,9
cvstage+lateral<Calanus hyperboreus,818.7658874356782,0.748355110034739,8,9
female+lateral<Calanus hyperboreus,508.8564665848182,0.376930722858089,8,9
female+lateral<Calanus hyperboreus,555.1810830031926,0.3996216956091747,8,9
female+lateral<Calanus hyperboreus,586.0507121432453,0.4466065026317975,8,9
female+lateral<Calanus glacialis,148.74532020623244,0.4299955339170282,8,9
female+lateral<Calanus glacialis,281.35430291399547,0.5612587367556691,8,9
cvstage+lateral<Calanus hyperboreus,324.25211634874915,0.4899247931664214,8,9
civstage+lateral<Calanus hyperboreus,77.99208159993019,0.3010084332559921,8,9
female+lateral<Calanus hyperboreus,461.1623617167591,0.3412943236020154,8,9
female+lateral<Calanus hyperboreus,680.3920176291049,0.4420674250279149,8,9
female+lateral<Calanus hyperboreus,597.5597114048637,0.3330811797823957,8,9
cvstage+lateral<Calanus hyperboreus,187.35635835089116,0.3619289300027531,8,9
cvstage+lateral<Calanus hyperboreus,288.7280681515128,0.5448787893250396,8,9
civstage+lateral<Calanus hyperboreus,200.6848066299361,0.6531638880574759,8,9
civstage+lateral<Calanus hyperboreus,56.47262280851886,0.2329358248079454,8,9
female+lateral<Calanus glacialis,385.7135866521684,0.6017579738993165,8,9
cvstage+lateral<Calanus hyperboreus,230.1781800542884,0.2368027532702559,8,9
female+lateral<Calanus hyperboreus,786.2254375925728,0.4680867114934348,8,9
civstage+lateral<Calanus hyperboreus,110.63893986942024,0.3994208679106852,8,9
female+lateral<Calanus hyperboreus,446.95001969179873,0.2744132285253768,8,9
female+lateral<Calanus hyperboreus,340.1767392157085,0.2827842441995901,8,9
female+lateral<Calanus hyperboreus,205.92180777699045,0.191061072946786,8,9
civstage+lateral<Calanus hyperboreus,133.32007015727342,0.4412198950590851,8,9
female+lateral<Calanus hyperboreus,571.6241959820695,0.3469254452164237,8,9
cvstage+lateral<Calanus hyperboreus,423.1148963326056,0.5827679829090877,8,9
female+lateral<Calanus hyperboreus,462.5261830821726,0.3453275292392953,8,9
female+lateral<Calanus glacialis,149.20760463494432,0.3270230268846148,8,9
female+lateral<Calanus glacialis,165.65097098410476,0.3501782847242498,8,9
cvstage+lateral<Calanus hyperboreus,416.9034085299582,0.4214195057234243,8,9
cvstage+lateral<Calanus hyperboreus,446.594624094787,0.6134445395761124,8,9
female+lateral<Calanus hyperboreus,393.53426012672435,0.2282720826253301,8,9
cvstage+lateral<Calanus hyperboreus,143.53589956923716,0.2899660602880783,8,9
cvstage+lateral<Calanus hyperboreus,233.0459554599368,0.3318721780451513,8,9
cvstage+lateral<Calanus hyperboreus,356.44891836169535,0.5201205408901084,8,9
civstage+lateral<Calanus hyperboreus,316.5216449080184,0.3806926213940365,8,9
female+lateral<Calanus hyperboreus,1460.396685014682,0.5994078326522079,8,9
civstage+lateral<Calanus hyperboreus,211.4833133248239,0.5003704041535522,8,9
cvstage+lateral<Calanus glacialis,186.806915066766,0.5588866070268219,8,9
civstage+lateral<Calanus hyperboreus,121.612128511735,0.4058561374405698,8,9
cvstage+lateral<Calanus hyperboreus,363.115805809621,0.4738700653373377,8,9
cvstage+lateral<Calanus hyperboreus,484.5810722525651,0.4879225812332071,8,9
female+lateral<Calanus hyperboreus,1072.958701837044,0.5434082230176217,8,9
female+lateral<Calanus hyperboreus,1046.4383397453205,0.5299036378264819,8,9
cvstage+lateral<Calanus hyperboreus,495.0496520301804,0.594111915197127,8,9
civstage+lateral<Calanus hyperboreus,132.83680449890213,0.4884271729307295,8,9
